"4.8761","4.7671","4.5492","4.6718","4.6173","4.1951","4.3994","5.0259","3.8001","3.0237","3.623","4.7263","4.6037","4.2768","3.909","3.7047","4.1133","4.3858","4.4402","4.0452","3.8546","3.6094","2.3836","2.1248","1.757","1.5936","1.6208","1.7434","2.4653","2.3018","2.1384","1.8524","2.2474","0","0.0"
"-11.536","-7.0962","0.14982","2.6015","1.1577","-0.77636","-1.2939","2.152","2.833","6.4833","2.8058","2.0567","1.7025","2.5061","2.0294","3.4051","13.498","6.17","-4.7944","-3.514","0","1.0"
"11.577","5.4754","-0.095342","-2.3563","-1.7706","0.76274","2.4789","1.6753","5.3664","7.2596","6.3879","1.8251","-9.0984","-7.2733","1.5527","4.0316","4.5356","0.12258","-0.8036","1.7979","0","1.0"
"3.8954","2.8603","0.61292","0.14982","1.4846","1.7843","5.5435","13.607","6.9872","0.027241","-2.3427","-1.8524","1.2531","2.5742","3.909","9.221","6.9736","6.3198","2.4925","-12.626","0","1.0"
"-0.27241","1.5391","3.1872","7.7091","7.069","3.9908","1.757","-6.1292","-6.3335","1.8796","4.2359","1.2531","-0.095342","1.4982","3.4323","6.1564","5.2711","2.6015","0.14982","-2.0567","0","1.0"
"-3.5004","-4.1406","-4.7399","-4.3313","-2.9556","-2.7649","-2.4108","-2.5606","-2.7104","-2.0839","-2.4517","-2.5061","-1.866","-1.5527","-1.5936","-1.6753","-1.3076","-1.5663","-1.7025","-1.7298","-1.5391","-1.2803","-0.91256","-1.6753","-1.8251","-1.6072","-1.7979","-1.757","-1.4438","1","0.0"
"-10.052","-14.138","-19.191","-15.8","-7.8045","-6.0883","-8.9349","-17.829","-17.57","-13.116","-9.1256","-6.7421","-6.1292","-6.4152","-12.871","-14.083","-9.4117","-5.3256","-7.6138","-8.8941","1","1.0"
"-12.217","-18.51","-15.922","-2.9284","-5.3937","-15.037","-19.028","-19.6","-14.737","-10.815","-12.367","-16.508","-14.574000000000002","-10.433","-8.4991","-7.9134","-7.3686","-6.5786","-6.9872","-9.0031","1","1.0"
"-12.027","-18.578","-19.477","-19.586","-9.221","-8.7579","-12.326","-16.726","-15.745","-14.397","-11.741","-12.177","-12.803","-10.733","-10.869000000000002","-11.931","-9.3027","-7.9951","-6.9872","-6.4016","1","1.0"
"-8.54","-12.653","-16.712","-18.605","-11.21","-8.8941","-9.2482","-10.447","-15.01","-19.0","-11.713","-8.1858","-6.7693","-7.0962","-8.4038","-11.019","-12.544","-8.1313","-3.8001","-6.5786","1","1.0"
"-9.4117","-17.952","-19.504","-15.105","-12.49","-9.2891","-8.6217","-10.706","-18.428","-17.189","-6.8102","-5.8159","-8.2676","-10.161","-16.494","-13.62","-7.6002","-9.2482","-9.5479","-10.569","1","1.0"
"-8.5808","-12.245","-13.797","-13.934","-11.782","-12.313","-12.776","-13.13","-18.837","-15.527","-7.8589","-6.4424","-8.2131","-12.354","-14.315","-14.179","-14.179","-4.1814","-6.3335","-8.6625","1","1.0"
"-17.843","-19.164","-18.292","-10.651","-10.188","-14.056","-12.531","-14.179","-10.283","-7.8453","-8.9622","-13.239","-15.527","-8.7579","-9.2074","-10.978","-14.669","-9.1937","7.1098","-4.3858","1","1.0"
"-17.325","-18.074","-15.8","-12.694","-12.149","-14.315","-15.868","-16.154","-14.56","-13.184","-11.441","-6.8647","-5.5843","-6.3607","-6.6059","-6.3198","-5.6524","-5.8295","-5.8159","-5.7614","1","1.0"
"-15.949000000000002","-8.0905","-9.9565","-15.868","-16.180999999999994","-11.632","-6.9055","-7.5184","-7.8726","-11.645","-13.729","-10.706","-9.2074","-11.55","-14.342","-17.788","-17.094","-3.1054","2.6423","-6.7285","1","1.0"
"-12.720999999999998","-16.739","-18.02","-16.576","-13.77","-12.422","-11.128","-10.515","-9.112","-4.2223","-2.4244","-3.1872","-3.3778","-3.6366","-3.5549","-2.2882","-3.0101","-8.3629","-18.415","-19.3","1","4.0"
"-12.122","-11.468","-12.081","-13.375","-13.116","-14.342","-15.473","-15.132","-14.274","-11.782","-11.114","-9.0575","-7.8453","-8.54","-8.9349","-9.2618","-8.6762","-7.3958","-6.4424","-6.4016","1","1.0"
"-10.052","-15.868","-18.347","-19.518","-16.985","-10.215","-2.8739","-4.3858","-7.8589","-6.7557","-5.1621","-3.2825","-2.1929","-2.8739","-3.9227","-7.3958","-7.3958","-7.3958","-17.189","-11.591","1","1.0"
"-10.447","-12.027","-13.729","-14.737","-14.845999999999998","-11.155","-10.379","-9.7113","-15.023","-17.761","-18.415","-15.609000000000002","-12.694","-10.488","-10.365","-9.9701","-7.8862","-4.9306","-3.732","-3.7047","1","4.0"
"-11.155","-14.478","-14.683","-14.996","-10.842","-10.106","-10.406","-16.508","-19.177","-18.837","-14.192","-11.918","-10.011","-10.501","-10.338","-9.2482","-2.2882","-3.0237","-2.9692","-3.1054","1","4.0"
"-4.0589","-5.1485","-13.511","-18.456","-13.116","-16.467","-9.2346","-7.1507","-8.2812","-12.177","-14.505999999999998","-7.5048","-6.0747","-8.0632","-10.637","-12.503","-8.6625","-5.3256","-8.8668","-10.529000000000002","1","1.0"
"-18.483","-19.586","-14.845999999999998","-5.9249","-5.5162","-13.265999999999998","-18.02","-13.184","-14.465","-12.286","-10.351","-10.637","-10.637","-10.637","-13.293","-12.286","-7.8998","-8.2539","-6.96","3.9227","1","1.0"
"-5.38","-9.2482","-15.786","-18.115","-16.617","-14.505999999999998","-11.155","-7.8862","-10.474","-14.505999999999998","-17.843","-11.836","-5.2166","-5.3392","-9.4798","-15.704","-16.086","-11.032","-9.3436","-9.507","1","1.0"
"-6.9191","-8.145","-8.826","-10.255999999999998","-14.901","-16.426","-16.535","-19.205","-19.504","-6.4288","-3.2008","-2.8194","-10.351","-14.152","-12.503","-9.9429","-10.964","-10.447","-7.6138","-7.4503","1","1.0"
"-5.7069","-8.6353","-14.655","-18.864","-13.961","-8.036","-8.322000000000001","-16.59","-17.311","-16.602999999999998","-8.1995","-6.2109","-5.6388","-11.713","-16.767","-17.271","-8.2131","-9.3163","-10.978","-13.511","1","1.0"
"-15.119000000000002","-18.483","-19.532","-7.6683","-3.0373","-3.7592","-16.208","-19.123","-10.46","-1.757","-4.127","-7.8317","-13.103","-18.537","-16.344","-9.8203","-8.145","-7.2869","-7.5729","-8.4582","1","1.0"
"-18.156","-18.973","-15.037","-13.416","-11.005","-10.052","-9.3163","-9.4798","-3.6775","-2.5334","-3.2553","-3.3234","-3.3097","-2.2882","-1.8932","-4.3994","-7.8317","-19.096","-19.545","-10.052","1","4.0"
"-8.322000000000001","-18.129","-19.504","-15.5","-6.2245","-8.6217","-11.822","-14.751","-6.4016","-2.6832","-6.1292","-11.237","-11.741","-12.367","-15.323","-13.743","-14.097","-11.128","-7.4776","-7.5184","1","4.0"
"-10.065","-10.515","-10.815","-14.097","-14.274","-12.517","-12.34","-13.838","-14.465","-14.342","-12.313","-11.21","-10.065","-12.803","-15.936","-18.129","-15.241","-12.967","-10.542","-11.673","1","4.0"
"-12.735","-19.028","-19.463","-16.099","-6.851","-10.42","-15.568","-18.496","-0.027241","-2.4244","-9.1937","-11.795","-11.986","-11.904000000000002","-15.541","-15.704","-9.3027","-7.8317","-7.8317","-7.0553","1","4.0"
"-13.811","-13.906","-13.811","-15.119000000000002","-16.903","-15.636","-11.073","-8.7579","-7.7091","-7.3141","-7.0553","-7.355","-7.7772","-7.9543","-9.5751","-10.311","-10.828","-11.414","-14.138","-13.062","1","4.0"
"-5.3664","-11.577","-19.436","-17.189","-13.307","-7.2869","-11.345999999999998","-16.820999999999998","-5.8159","1.2258","-9.221","-12.449000000000002","-12.136","-12.095","-16.971","-19.273","-11.182","-8.4855","-7.5048","-7.2052","1","4.0"
"-13.484000000000002","-14.547","-15.309","-14.315","-10.379","-7.3277","-7.3277","-7.2324","-7.7636","-8.6489","-8.0224","-8.6353","-9.7249","-9.9565","-10.746","-12.967","-14.083","-11.278","-11.836","-13.757","1","4.0"
"-7.3822","-6.1564","-4.9578","-5.3937","-5.7614","-6.0611","-5.4345","-5.7478","-6.17","-7.1371","-6.8647","-5.8704","-5.1076","-4.7671","-4.1814","-4.1814","-4.3449","-3.5277","-4.6718","-4.4402","-4.3721","-3.6094","-2.9011","-2.4108","-2.8467","-2.8739","-2.2746","-1.8387","-1.866","1","0.0"
"-10.038","-9.9973","-9.9565","-9.9701","-9.9973","-10.134","-10.297","-10.42","-10.365","-10.311","-10.106","-10.093","-10.106","-10.106","-10.093","-10.12","-10.038","-10.011","-9.9565","-9.9565","1","3.0"
"-0.92618","-1.5663","-1.7706","-2.4925","-2.1248","-1.4574","-1.4574","-2.2474","-2.3563","-3.2553","-3.7047","-3.5822","-3.3778","-3.732","-3.7865","-3.732","-4.2768","-4.3994","-4.4402","-4.985","1","0.0"
"-4.0861","-13.77","-13.198","-5.4481","-2.8058","-8.9622","-11.455","-12.286","-14.669","-17.434","-16.685","-11.441","-8.826","-6.7966","-6.8238","-7.1507","-7.1098","-8.322000000000001","-7.6819","-8.0632","1","4.0"
"-7.0281","-10.134","-14.901","-17.924","-8.9077","-1.6617","-2.5879","-16.644000000000002","-19.504","-10.433","-6.1019","-0.76274","-6.96","-15.445","-18.238","-16.739","-10.569","-10.828","-12.708","1.6753","1","1.0"
"-0.78998","-9.8339","-14.369000000000002","-13.375","-14.724","-15.473","-13.988","-14.056","-8.1995","-7.0281","-7.0553","-7.3958","-7.6683","-8.2131","-7.8862","-7.9951","-9.9565","-10.474","-10.842","-13.852","1","4.0"
"-4.0316","-7.3005","-12.34","-12.558","-6.0202","-6.5105","-9.9429","-10.978","-11.605","-13.089","-15.759","-14.669","-12.299","-9.221","-7.5048","-7.5457","-7.2733","-8.0632","-7.8589","-7.6546","1","4.0"
"-2.3018","-1.8387","-2.3836","-7.3141","-17.08","-19.518","-13.648","-9.9973","-6.279","-13.866","-17.025","-7.3277","-0.7355","-6.6876","-11.741","-12.803","-13.511","-14.805","-17.311","-14.587","1","4.0"
"-12.612","-18.061","-14.86","-7.2188","-5.7342","-7.4231","-15.486","-18.646","-12.64","-6.279","-8.3493","-9.9292","-14.383","-2.261","5.8704","2.8058","-9.2755","-6.8919","-5.9929999999999986","-6.1019","1","1.0"
"-7.3141","-7.641","-6.96","-7.8045","-8.2539","-8.322000000000001","-8.6217","-9.2891","-10.556","-10.828","-12.054","-13.974","-12.967","-11.4","-13.511","-15.759","-15.541","-13.307","-10.569","-9.5479","1","4.0"
"-6.8238","-14.71","-19.0","-18.224","-8.0224","-5.6388","-7.7908","-13.797","-18.142","-19.164","-12.19","-10.038","-10.052","-11.536","1.3893","10.351","4.7399","-4.2904","-5.38","-5.38","1","1.0"
"-9.8066","-8.7306","-8.5808","-8.036","-7.6955","-8.826","-9.4525","-8.1586","-7.5048","-7.7908","-9.4117","-8.8668","-8.3629","-8.2131","-8.6353","-7.5321","-7.4503","-8.1041","-8.5127","-8.0224","1","0.0"
"9.1937","2.438","-2.3836","-4.5764","-8.7851","-15.880999999999998","-18.673","-19.586","-15.568","-6.7421","-4.522","-5.7069","-8.0496","-19.259","-15.895","-9.6432","-6.1973","-9.9156","-12.422","-14.547","1","1.0"
"-3.2553","-1.4846","-2.1112","-2.9556","-8.1177","-19.232","-19.559","-12.898","-4.9306","-8.826","-14.845999999999998","-9.5751","3.623","1.8387","-11.359000000000002","-11.414","-11.291","-13.797","-16.358","-16.903","1","4.0"
"-9.0167","-8.9486","-8.9622","-8.9758","-8.9894","-8.9622","-8.9894","-8.9486","-8.8805","-8.826","-8.9349","-8.9349","-8.9486","-8.9213","-8.9622","-8.9894","-9.0303","-8.9622","-8.9622","-8.8941","-8.9349","-8.9622","-8.9349","-8.9622","-8.9077","-8.9758","-8.9894","-8.9622","-8.9349","-8.8941","2","2.0"
"-6.2245","-6.2109","-5.1894","-5.775","-5.9929999999999986","-6.6331","-9.8611","-9.6023","-7.5048","-5.7478","-5.8431","-6.4288","-6.1836","-5.9657","-6.0474","-5.3528","-4.8625","-4.7126","-5.1349","-5.0259","-5.2302","-5.2302","-6.1155","-6.8238","-7.0962","-7.5048","-7.6002","-7.0281","-6.9328","-6.9055","2","0.0"
"1.5119","2.8058","2.7922","4.5492","8.3493","7.3414","-4.0316","-0.65378","0.99429","3.2008","3.2416","2.8739","2.6968","3.1463","2.833","2.2337","2.3018","1.1169","-1.0488","-6.674","2","1.0"
"-1.5663","4.3449","4.3177","3.4187","2.0839","2.2201","2.0294","0.040861","1.5391","6.7557","3.6503","2.2882","3.5004","4.4402","3.9363","3.0918","1.7025","0.57205","-1.2667","-12.0","2","4.0"
"0.95342","0.77636","7.6002","8.3629","7.9815","-1.1305","-0.74912","-0.013619999999999998","-0.57205","-0.57205","-0.7355","-0.6401600000000001","-0.23155","0.095342","0.23155","0.98067","1.3484","1.5663","-0.081722","-2.2882","2","4.0"
"9.6432","0.47671","8.5808","8.9622","5.9793","1.6208","0.55843","0.6946399999999999","0.31327","-1.2531","-0.6401600000000001","-0.44947","-0.42223","0.36775","0.35413","0.8308399999999999","1.3757","1.4165","0.50395","-1.4574","2","4.0"
"-7.1234","-6.8783","-7.4503","-6.279","-7.0145","-8.1041","-7.6819","-7.7091","-7.8589","-7.9543","-7.0962","-6.2517","-6.9464","-7.1098","-7.4776","-7.8045","-6.5105","-7.1098","-4.9987","-4.8488","-5.0668","-6.4152","-6.7148","-5.6797","-5.6252","-4.8761","-5.6661","-5.38","-5.884","-5.3528","2","0.0"
"-5.1213","5.1485","6.2654","4.4266","0.7355","0.70826","2.2474","2.6696","1.4165","2.0703","2.0431","1.1441","0.6674","0.068102","0.25879","0.25879","-0.5311899999999999","-0.5311899999999999","-1.6208","-2.547","2","1.0"
"-2.2337","-0.8308399999999999","0.40861","2.8603","3.2144","5.7069","7.8726","-1.8115","-2.0839","-1.7298","2.4517","3.3506","3.0782","2.7786","2.656","2.9556","3.5004","3.5685","3.4459","3.0101","2","1.0"
"1.4438","1.58","2.0022","2.0567","1.8524","1.7979","1.4982","1.1441","1.1441","0.78998","0.74912","0.57205","0.5993","0.6674","0.77636","1.1986","1.5119","1.7025","1.8387","1.6344","2","3.0"
"-1.6617","10.174","7.0553","-1.471","2.3018","2.6696","1.6344","1.866","3.8273","2.6423","2.6832","0.8853200000000001","-1.1305","-0.8717","-1.0896","-1.3076","-1.1441","-1.58","-1.7706","-1.9341","2","1.0"
"9.4798","6.5378","-0.99429","4.2495","8.1858","7.4231","1.2531","-0.081722","-0.50395","0.46309","-0.40861","-0.16344","-0.65378","-1.3212","-0.28603","0.095342","0.054481","0.6401600000000001","1.2531","0.62654","2","4.0"
"1.3076","4.3858","4.2904","4.1814","4.2495","3.5549","3.6094","3.8137","4.0316","3.4596","2.8603","1.362","-0.7355","-3.514","-10.12","-11.605","-9.9973","-4.3313","-0.98067","2.3563","5.2302","4.3313","2","1.0"
"-5.3392","-5.5162","-5.3528","6.0338","9.4934","-1.3484","-0.50395","5.7614","7.1234","7.1098","3.3778","-0.65378","-0.14982","-0.14982","-0.54481","0.12258","-0.40861","-0.095342","0.25879","0.50395","2","4.0"
"-2.833","-0.24517","2.2882","2.5742","2.6015","1.5391","1.362","-3.0918","-10.815","-17.597","-3.5549","4.3177","2.2065","0.89894","-6.1019","-6.1019","2.4653","2.4653","2.4653","4.5764","2","1.0"
"7.8862","4.3858","-0.027241","0.17706","0.74912","0.78998","-1.185","-0.95342","-1.2531","-1.0896","-0.27241","-0.095342","0.068102","1.1441","1.471","0.57205","-1.2395","-2.3155","-2.5334","-0.85808","2","4.0"
"-1.3893","-3.6775","-2.3018","-1.4165","-1.2258","-1.7843","-1.7706","-0.40861","2.8194","2.9556","2.6151","2.7922","1.7162","2.0158","1.4165","3.0237","2.438","1.2122","1.5936","2.8058","2","4.0"
"-0.55843","3.9635","1.5936","4.0861","3.0646","-2.9965","-16.794","-8.2539","3.3506","1.4165","3.6503","-0.5311899999999999","-2.0975","-1.5936","-1.2803","0.44947","0.29965","-0.51757","-1.5663","-5.0939999999999985","2","1.0"
"-4.5083","2.547","4.8897","7.1643","2.6287","2.3155","2.2474","2.4517","0.92618","-3.7728","-1.7843","-2.0567","-2.8603","-2.7649","-3.0373","-3.2961","-1.9613","-1.4165","-3.0373","-3.1191","2","1.0"
"1.2939","4.5764","5.9929999999999986","5.9929999999999986","5.9929999999999986","-8.1586","-18.088","-2.547","10.052","3.3097","3.3915","1.7706","-2.0567","-3.1872","-0.96704","1.4165","-4.413","-10.665","-8.9213","-6.565","-1.1577","2.5742","-0.8036","2","1.0"
"5.1757","4.3313","1.185","-0.31327","-1.1441","0.6401600000000001","1.4846","-1.6344","-5.4345","-5.884","-4.0452","-0.77636","0.32689","-3.337","-7.75","-9.6023","-13.171","2.2201","0.38137","3.6639","2","1.0"
"-0.76274","3.9227","2.438","2.1656","-0.054481","-13.184","-13.443","-8.5808","1.8115","3.8546","3.6094","1.1032","-3.2825","-2.2882","-1.4029","1.4301","0.34051","-1.975","-2.3427","-3.2144","2","1.0"
"2.8603","3.3097","3.9635","3.0646","-8.6489","-11.455","-7.3005","1.0351","0.19068","2.6423","2.8467","1.2531","-0.89894","-2.2474","-2.5198","-0.44947","-1.2395","-2.9284","-4.3449","-5.0939999999999985","2","1.0"
"2.3018","2.5061","1.9477","1.4846","0.8308399999999999","2.7104","3.8546","3.2689","2.4517","3.6503","4.3585","3.1872","2.547","1.8796","-0.29965","-2.9556","-7.0009","-15.582","-13.13","-7.6002","2","4.0"
"-1.4301","-0.85808","-1.4301","-1.5255","-2.7649","-3.1191","-4.9306","-5.2575","-1.7025","-0.1362","4.1133","5.6252","2.0294","-1.58","-1.7298","-0.70826","-0.24517","-0.89894","-1.9205","-4.413","2","1.0"
