"1.01","0.08","0.13","-4.66","5.09","12.5","2","999.66","78","0.65","4"
"1.01","0.08","0.13","-4.66","5.09","12.5","2","999.66","78","0.65","4"
"1.01","0.08","0.13","-4.66","5.09","12.5","2","999.66","78","0.65","4"
"1.01","0.08","0.13","-4.66","5.09","12.5","2","999.66","78","0.65","4"
"1.01","0.08","0.13","-4.66","5.09","12.5","2","999.66","78","0.65","4"
"1.01","0.08","0.13","-4.66","5.09","12.5","2","999.66","78","0.65","4"
"0.97","0.08","0.1","-9.42","4.63","6.1","2","999.66","78","0.65","4"
"0.97","0.08","0.1","-9.42","4.63","6.1","2","999.66","78","0.65","4"
"0.97","0.08","0.1","-9.42","4.63","6.1","2","999.66","78","1.11","4"
"0.97","0.08","0.1","-9.42","4.63","6.1","2","999.66","78","1.11","4"
"0.97","0.08","0.1","-9.42","4.63","6.1","2","999.66","78","1.11","4"
"0.97","0.06","0.13","-0.03","0.67","-4.15","2","999.66","78","1.11","4"
"0.97","0.06","0.13","-0.03","0.67","-4.15","2","999.66","78","1.11","4"
"0.97","0.06","0.13","-0.03","0.67","-4.15","2","999.66","78","1.11","4"
"0.97","0.06","0.13","-0.03","0.67","-4.15","2","999.66","78","1.11","4"
"0.97","0.06","0.13","-0.03","0.67","-4.15","2","999.66","78","1.11","4"
"0.97","0.06","0.13","-0.03","0.67","-4.15","2","999.66","78","1.11","4"
"0.98","0.02","0.15","-0.03","0.67","-4.15","2","999.66","78","1.11","4"
"0.98","0.02","0.15","-3.2","1.1","-4.91","2","999.66","78","1.11","4"
"0.98","0.02","0.15","-3.2","1.1","-4.91","2","999.66","78","1.11","4"
"0.98","0.02","0.15","-3.2","1.1","-4.91","2","999.66","78","1.11","4"
"0.98","0.02","0.15","-3.2","1.1","-4.91","2","999.66","78","1.11","4"
"0.98","0.02","0.15","-3.2","1.1","-4.91","2","999.66","78","1.11","4"
"0.98","0.02","0.15","-3.2","1.1","-4.91","2","999.66","78","1.11","4"
"0.97","0","0.16","-3.75","2.77","-1.52","2","999.66","78","1.11","4"
"0.97","0","0.16","-3.75","2.77","-1.52","2","999.66","78","1.11","4"
"0.97","0","0.16","-3.75","2.77","-1.52","2","999.66","78","1.11","4"
"0.97","0","0.16","-3.75","2.77","-1.52","2","999.66","78","1.11","4"
"0.97","0","0.16","-3.75","2.77","-1.52","2","999.66","78","1.11","4"
"0.96","0.01","0.15","-6.49","2.71","-2.29","2","999.66","78","1.11","4"
"0.96","0.01","0.15","-6.49","2.71","-2.29","2","999.66","78","1.11","4"
"0.96","0.01","0.15","-6.49","2.71","-2.29","2","999.66","78","0.51","4"
"0.96","0.01","0.15","-6.49","2.71","-2.29","2","999.66","78","0.51","4"
"0.96","0.01","0.15","-6.49","2.71","-2.29","2","999.66","78","0.51","4"
"0.96","0.01","0.15","-6.49","2.71","-2.29","2","999.66","78","0.51","4"
"0.97","-0.02","0.16","3.72","-0.15","-3.54","2","999.66","78","0.51","4"
"0.97","-0.02","0.16","3.72","-0.15","-3.54","2","999.66","78","0.51","4"
"0.97","-0.02","0.16","3.72","-0.15","-3.54","2","999.66","78","0.51","4"
"0.97","-0.02","0.16","3.72","-0.15","-3.54","2","999.66","78","0.51","4"
"0.97","-0.02","0.16","3.72","-0.15","-3.54","2","999.66","78","0.51","4"
"0.97","-0.02","0.16","3.72","-0.15","-3.54","2","999.66","78","0.51","4"
