"0.53","-0.77","-0.12","5.654951989","6.212590585","12.37102682","-0.905254096","999.2949668","0.53","-0.77","8"
"-0.12","-0.270262979","0.361740423","5.654951989","6.212590585","12.37102682","0.53","-0.77","-0.12","0.721943185","8"
"0.713929268","-0.270262979","0.361740423","5.654951989","0.53","-0.77","-0.12","999.2949668","77.33664766","0.721943185","8"
"0.713929268","-0.270262979","0.53","-0.77","-0.12","12.37102682","-0.905254096","999.2949668","77.33664766","0.721943185","8"
"0.54","-0.88","-0.01","5.654951989","6.212590585","12.37102682","-0.905254096","999.2949668","0.54","-0.88","8"
"-0.01","-0.270262979","-1","5.654951989","6.212590585","12.37102682","0.54","-0.88","-0.01","0.721943185","8"
"-1","-0.270262979","0.361740423","5.654951989","0.54","-0.88","-0.01","999.2949668","-1","0.721943185","8"
"0.713929268","-0.270262979","0.54","-0.88","-0.01","12.37102682","-1","999.2949668","77.33664766","0.721943185","8"
"0.54","-0.88","-0.01","5.654951989","-1","12.37102682","-0.905254096","999.2949668","0.54","-0.88","8"
"-0.01","-0.270262979","-1","5.654951989","6.212590585","12.37102682","0.39","-0.89","-0.14","0.721943185","8"
"-1","-0.270262979","0.361740423","5.654951989","0.39","-0.89","-0.14","999.2949668","-1","0.721943185","8"
"0.713929268","-0.270262979","0.39","-0.89","-0.14","12.37102682","-1","999.2949668","77.33664766","0.721943185","8"
"0.39","-0.89","-0.14","5.654951989","-1","12.37102682","-0.905254096","999.2949668","0.39","-0.89","8"
"-0.14","-0.270262979","-1","5.654951989","6.212590585","12.37102682","0.39","-0.89","-0.14","0.721943185","8"
"-1","-0.270262979","0.361740423","5.654951989","0.39","-0.89","-0.14","999.2949668","-1","0.721943185","8"
"0.713929268","-0.270262979","0.39","-0.89","-0.14","12.37102682","-1","999.2949668","77.33664766","0.721943185","8"
"0.36","-1.07","-0.17","89.82","121.04","26.07","-1","999.2949668","77.33664766","0.721943185","8"
"0.36","-1.07","-0.17","89.82","121.04","26.07","-1","999.2949668","77.33664766","0.721943185","8"
"0.36","-1.07","-0.17","89.82","121.04","26.07","-1","999.2949668","77.33664766","0.721943185","8"
"0.36","-1.07","-0.17","89.82","121.04","26.07","-1","999.2949668","77.33664766","0.721943185","8"
"0.36","-1.07","-0.17","89.82","121.04","26.07","-1","999.2949668","77.33664766","0.721943185","8"
"-0.13","-0.86","0.41","175.55","41.77","35.46","-1","999.2949668","77.33664766","0.721943185","8"
"-0.13","-0.86","0.41","175.55","41.77","35.46","-1","999.2949668","77.33664766","0.721943185","8"
"-0.13","-0.86","0.41","175.55","41.77","35.46","-1","999.2949668","77.33664766","0.721943185","8"
"-0.13","-0.86","0.41","175.55","41.77","35.46","-1","999.2949668","77.33664766","0.721943185","8"
"-0.13","-0.86","0.41","175.55","41.77","35.46","-1","999.2949668","77.33664766","0.721943185","8"
"-0.13","-0.86","0.41","175.55","41.77","35.46","-1","999.2949668","77.33664766","0.721943185","8"
"0.15","-0.87","0.26","67.53","-27.53","29.57","-1","999.2949668","77.33664766","0.721943185","8"
"0.15","-0.87","0.26","67.53","-27.53","29.57","-1","999.2949668","77.33664766","0.721943185","8"
"0.15","-0.87","0.26","67.53","-27.53","29.57","-1","999.2949668","77.33664766","0.721943185","8"
"0.15","-0.87","0.26","67.53","-27.53","29.57","-1","999.2949668","77.33664766","0.721943185","8"
"0.15","-0.87","0.26","67.53","-27.53","29.57","-1","999.2949668","77.33664766","0.721943185","8"
"0.15","-0.87","0.26","67.53","-27.53","29.57","-1","999.2949668","77.33664766","0.721943185","8"
"0.15","-0.87","0.26","67.53","-27.53","29.57","-1","999.2949668","77.33664766","0.721943185","8"
"0.13","-0.61","0.8","-9.51","12.47","-11.92","-1","999.2949668","77.33664766","0.721943185","8"
"0.13","-0.61","0.8","-9.51","12.47","-11.92","-1","999.2949668","77.33664766","0.721943185","8"
"0.13","-0.61","0.8","-9.51","12.47","-11.92","-1","999.2949668","77.33664766","0.721943185","8"
"0.13","-0.61","0.8","-9.51","12.47","-11.92","-1","999.2949668","77.33664766","0.721943185","8"
"0.13","-0.61","0.8","-9.51","12.47","-11.92","-1","999.2949668","77.33664766","0.721943185","8"
"0.28","-0.7","0.76","-5.98","-0.27","-5.46","-1","999.2949668","77.33664766","0.721943185","8"
"0.28","-0.7","0.76","-5.98","-0.27","-5.46","-1","999.2949668","77.33664766","0.721943185","8"
"0.28","-0.7","0.76","-5.98","-0.27","-5.46","-1","999.2949668","77.33664766","0.721943185","8"
"0.28","-0.7","0.76","-5.98","-0.27","-5.46","-1","999.2949668","77.33664766","0.721943185","8"
"0.28","-0.7","0.76","-5.98","-0.27","-5.46","-1","999.2949668","77.33664766","0.721943185","8"
"0.28","-0.7","0.76","-5.98","-0.27","-5.46","-1","999.2949668","77.33664766","0.721943185","8"
"0.38","-0.51","0.82","17.47","-1.68","-8.6","-1","999.2949668","77.33664766","0.721943185","8"
"0.38","-0.51","0.82","17.47","-1.68","-8.6","-1","999.2949668","83","0.721943185","8"
"0.38","-0.51","0.82","17.47","-1.68","-8.6","-1","999.2949668","83","0.721943185","8"
"0.38","-0.51","0.82","17.47","-1.68","-8.6","-1","999.67","83","0.721943185","8"
"0.38","-0.51","0.82","17.47","-1.68","-8.6","-2","999.67","83","0.721943185","8"
"0.38","-0.51","0.82","17.47","-1.68","-8.6","-2","999.67","83","0.721943185","8"
"0.49","-0.52","0.53","17.47","-1.68","-8.6","-2","999.67","83","0.721943185","8"
"0.49","-0.52","0.53","-181.92","-22.53","-3.54","-2","999.67","83","0.721943185","8"
"0.49","-0.52","0.53","-181.92","-22.53","-3.54","-2","999.67","83","0.721943185","8"
"0.49","-0.52","0.53","-181.92","-22.53","-3.54","-2","999.67","83","0.721943185","8"
"0.49","-0.52","0.53","-181.92","-22.53","-3.54","-2","999.67","83","0.721943185","8"
"0.49","-0.52","0.53","-181.92","-22.53","-3.54","-2","999.67","83","0.721943185","8"
"0.36","-1.16","0.2","-181.92","-22.53","-3.54","-2","999.67","83","0.721943185","8"
"0.36","-1.16","0.2","-248.69","8.81","-38.35","-2","999.67","83","0.721943185","8"
"0.36","-1.16","0.2","-248.69","8.81","-38.35","-2","999.67","83","0.721943185","8"
"0.36","-1.16","0.2","-248.69","8.81","-38.35","-2","999.67","83","0.721943185","8"
"0.36","-1.16","0.2","-248.69","8.81","-38.35","-2","999.67","83","0.721943185","8"
"0.36","-1.16","0.2","-248.69","8.81","-38.35","-2","999.67","83","0.721943185","8"
"0.52","-0.57","-0.1","-248.69","8.81","-38.35","-2","999.67","83","0.721943185","8"
"0.52","-0.57","-0.1","-39.76","-4.3","1.62","-2","999.67","83","0.721943185","8"
"0.52","-0.57","-0.1","-39.76","-4.3","1.62","-2","999.67","83","0.721943185","8"
"0.52","-0.57","-0.1","-39.76","-4.3","1.62","-2","999.67","83","0.721943185","8"
"0.52","-0.57","-0.1","-39.76","-4.3","1.62","-2","999.67","83","0.721943185","8"
"0.52","-0.57","-0.1","-39.76","-4.3","1.62","-2","999.67","83","0.721943185","8"
"0.52","-0.57","-0.1","-39.76","-4.3","1.62","-2","999.67","83","0.721943185","8"
"0.48","-0.92","-0.29","24.09","-2.8","-13.75","-2","999.67","83","0.721943185","8"
"0.48","-0.92","-0.29","24.09","-2.8","-13.75","-2","999.67","83","0.721943185","8"
"0.48","-0.92","-0.29","24.09","-2.8","-13.75","-2","999.67","83","0.721943185","8"
"0.48","-0.92","-0.29","24.09","-2.8","-13.75","-2","999.67","83","0.721943185","8"
"0.4","-0.94","-0.25","24.09","-2.8","-13.75","-2","999.67","83","0.721943185","8"
"0.4","-0.94","-0.25","34.94","-10.91","-2.35","-2","999.67","83","0.721943185","8"
"0.4","-0.94","-0.25","34.94","-10.91","-2.35","-2","999.67","83","0.721943185","8"
"0.4","-0.94","-0.25","34.94","-10.91","-2.35","-2","999.67","83","0.721943185","8"
"0.4","-0.94","-0.25","34.94","-10.91","-2.35","-2","999.67","83","0.721943185","8"
"0.4","-0.94","-0.25","34.94","-10.91","-2.35","-2","999.67","83","0.721943185","8"
"0.64","-0.93","-0.24","34.94","-10.91","-2.35","-2","999.67","83","0.721943185","8"
"0.64","-0.93","-0.24","-12.35","-16.43","12.26","-2","999.67","83","0.721943185","8"
"0.64","-0.93","-0.24","-12.35","-16.43","12.26","-2","999.67","83","0.721943185","8"
"0.64","-0.93","-0.24","-12.35","-16.43","12.26","-2","999.67","83","0.721943185","8"
"0.64","-0.93","-0.24","-12.35","-16.43","12.26","-2","999.67","83","0.721943185","8"
"0.64","-0.93","-0.24","-12.35","-16.43","12.26","-2","999.67","83","0.721943185","8"
"0.64","-0.93","-0.24","-12.35","-16.43","12.26","-2","999.67","83","0.721943185","8"
"0.48","-0.9","-0.18","-12.35","-16.43","12.26","-2","999.67","83","0.721943185","8"
"0.48","-0.9","-0.18","54.97","-9.73","-3.81","-2","999.67","83","0.721943185","8"
"0.48","-0.9","-0.18","54.97","-9.73","-3.81","-2","999.67","83","0.721943185","8"
"0.48","-0.9","-0.18","54.97","-9.73","-3.81","-2","999.67","83","0.73","8"
"0.48","-0.9","-0.18","54.97","-9.73","-3.81","-2","999.67","83","0.73","8"
"0.48","-0.9","-0.18","54.97","-9.73","-3.81","-2","999.67","83","0.73","8"
"0.4","-1.02","-0.12","50.79","-0.37","-7.44","-2","999.67","83","0.73","8"
"0.4","-1.02","-0.12","50.79","-0.37","-7.44","-2","999.67","83","0.73","8"
"0.4","-1.02","-0.12","50.79","-0.37","-7.44","-4","999.68","83","0.73","8"
"0.4","-1.02","-0.12","50.79","-0.37","-7.44","-4","999.68","83","0.73","8"
"0.4","-1.02","-0.12","50.79","-0.37","-7.44","-4","999.68","83","0.73","8"
"0.4","-1.02","-0.12","50.79","-0.37","-7.44","-4","999.68","83","0.73","8"
"0.31","-0.78","-0.02","183.66","16.71","6.01","-4","999.68","83","0.73","8"
