"-11.22","-11.22","-11.16","-11.04","-10.86","-10.8","-10.8","-10.86","-10.8","-10.8","-10.74","-10.8","-10.74","-10.74","-10.86","-11.04","-11.04","-11.1","-10.98","-10.98","-10.98","-10.98","-11.04","-11.04","-11.04","-11.16","-11.04","-10.8","-10.92","-10.98","-10.92","-10.98","-10.92","-10.98","-10.86","-10.8","-10.8","-10.86","-10.98","-11.1"
"-10.92","-10.92","-11.04","-10.98","-11.04","-10.98","-11.16","-11.28","-11.34","-11.22","-11.16","-11.04","-11.16","-11.04","-10.92","-10.98","-10.92","-10.98","-10.92","-10.8","-10.74","-10.8","-10.86","-10.98","-11.1","-11.1","-11.28","-11.4","-11.52","-11.4","-11.46","-11.4","-11.46","-11.46","-11.46","-11.46","-11.34","-11.34","-11.4","-11.28"
"-11.28","-11.28","-11.1","-11.4","-11.4","-11.28","-11.16","-11.28","-11.28","-11.4","-11.16","-11.16","-11.16","-11.28","-11.4","-11.34","-11.28","-11.4","-11.4","-11.1","-11.04","-10.98","-11.1","-11.16","-11.04","-10.98","-11.04","-10.74","-10.74","-10.86","-10.86","-11.04","-10.98","-10.86","-10.86","-10.68","-10.74","-10.74","-10.68","-10.68"
"-10.92","-10.74","-10.8","-10.68","-10.8","-10.98","-11.1","-11.22","-11.16","-11.22","-11.28","-11.34","-11.1","-11.1","-11.1","-11.04","-11.04","-11.1","-11.04","-11.04","-11.1","-11.16","-11.04","-11.04","-11.1","-11.1","-11.04","-11.16","-11.1","-10.98","-10.8","-10.68","-10.74","-10.8","-10.8","-10.8","-10.8","-10.92","-11.16","-11.1"
"-11.16","-11.22","-11.34","-11.4","-11.28","-11.28","-11.34","-11.28","-11.4","-11.22","-11.04","-11.04","-10.98","-11.04","-10.98","-11.04","-11.16","-11.22","-11.04","-11.04","-11.16","-11.4","-11.46","-11.52","-11.4","-11.28","-11.34","-11.4","-11.46","-11.28","-11.28","-11.28","-11.04","-10.86","-10.8","-10.8","-11.04","-11.04","-10.92","-10.98"
"-10.92","-11.22","-11.22","-11.28","-11.22","-11.22","-11.28","-11.22","-11.16","-11.04","-10.92","-10.8","-10.8","-10.86","-10.8","-10.68","-10.62","-10.62","-10.5","-10.5","-10.26","-10.44","-10.38","-10.44","-10.5","-10.5","-10.44","-10.44","-10.56","-10.62","-10.8","-10.74","-10.86","-10.92","-11.04","-11.04","-11.1","-11.16","-11.16","-11.22"
"-11.22","-11.04","-10.98","-10.98","-10.92","-10.74","-10.44","-10.32","-10.32","-10.38","-10.44","-10.44","-10.56","-10.74","-10.86","-11.04","-11.22","-11.16","-11.1","-11.1","-11.1","-11.16","-11.1","-11.04","-11.04","-11.1","-11.1","-11.16","-11.16","-11.16","-11.28","-11.22","-11.28","-11.4","-11.22","-11.22","-11.28","-11.28","-11.28","-11.34"
"-11.22","-11.1","-11.1","-11.04","-10.98","-10.98","-10.98","-10.92","-10.98","-10.98","-10.86","-10.86","-10.86","-10.86","-11.04","-11.04","-11.04","-10.98","-10.98","-10.8","-10.8","-10.74","-10.74","-10.8","-10.8","-10.8","-10.74","-10.74","-10.56","-10.56","-10.62","-10.68","-10.62","-10.8","-10.74","-10.68","-10.62","-10.62","-10.56","-10.8"
"-10.92","-10.98","-10.92","-11.04","-11.04","-10.98","-11.04","-10.98","-10.74","-10.74","-10.8","-10.62","-10.62","-10.62","-10.68","-10.74","-10.8","-10.8","-10.86","-10.8","-10.86","-10.98","-11.04","-11.04","-11.04","-10.98","-11.04","-10.92","-10.86","-10.86","-10.86","-11.1","-11.1","-11.22","-11.1","-11.1","-10.86","-10.86","-10.8","-10.86"
"-11.04","-11.04","-10.92","-10.86","-10.8","-10.8","-10.8","-10.92","-11.1","-11.1","-11.16","-11.28","-11.16","-11.22","-11.28","-11.28","-11.4","-11.46","-11.46","-11.4","-11.4","-11.58","-11.58","-11.58","-11.58","-11.58","-11.58","-11.58","-11.58","-11.28","-11.4","-11.4","-11.46","-11.4","-11.52","-11.4","-11.46","-11.4","-11.46","-11.4"
