"-8.88","-8.88","-8.88","-8.82","-8.82","-8.82","-8.94","-9.12","-9.06","-8.94","-8.94","-8.88","-9.0","-9.0","-9.06","-9.0","-9.06","-8.94","-8.82","-8.64","-8.64","-8.76","-8.58","-8.58","-8.4","-8.4","-8.4","-8.4","-8.46","-8.58","-8.52","-8.4","-8.4","-8.28","-8.52","-8.52","-8.58","-8.58","-8.58","-8.58"
"-8.4","-8.34","-8.4","-8.7","-8.52","-8.7","-8.7","-8.64","-8.58","-8.52","-8.64","-8.76","-8.88","-8.82","-8.94","-8.88","-8.94","-8.88","-9.0","-9.12","-9.3","-9.3","-9.24","-9.18","-9.36","-9.54","-9.6","-9.6","-9.66","-9.6","-9.42","-9.3","-9.18","-9.24","-9.36","-9.42","-9.36","-9.42","-9.42","-9.42"
"-9.54","-9.54","-9.54","-9.6","-9.66","-9.6","-9.3","-9.42","-9.36","-9.42","-9.48","-9.48","-9.3","-9.24","-9.42","-9.6","-9.42","-9.48","-9.48","-9.42","-9.12","-9.18","-9.06","-8.94","-9.18","-9.18","-9.06","-8.82","-8.94","-9.0","-9.18","-9.12","-9.24","-9.18","-9.36","-9.36","-9.18","-9.24","-9.24","-9.3"
"-9.48","-9.42","-9.36","-9.36","-9.18","-9.18","-9.3","-9.42","-9.48","-9.48","-9.54","-9.48","-9.24","-9.36","-9.36","-9.24","-9.42","-9.36","-9.18","-9.12","-8.94","-9.18","-9.18","-9.18","-9.36","-9.24","-9.24","-9.3","-9.24","-9.36","-9.42","-9.42","-9.48","-9.3","-9.18","-9.18","-9.18","-9.24","-9.18","-9.12"
"-9.06","-9.12","-9.18","-9.18","-9.18","-9.18","-9.36","-9.42","-9.36","-9.3","-9.3","-9.24","-9.36","-9.36","-9.36","-9.18","-9.12","-9.12","-9.06","-9.06","-9.06","-9.06","-9.06","-9.06","-8.94","-8.88","-8.88","-8.88","-8.88","-8.7","-8.76","-8.88","-9.0","-8.88","-8.82","-8.94","-9.06","-9.06","-8.94","-8.94"
"-8.94","-9.06","-9.12","-8.94","-8.94","-8.88","-8.88","-9.06","-8.94","-9.06","-9.24","-9.18","-9.18","-9.24","-9.12","-9.06","-9.12","-9.12","-9.24","-9.3","-9.18","-8.94","-8.88","-8.94","-9.0","-8.76","-8.64","-8.7","-8.7","-8.7","-8.52","-8.4","-8.4","-8.52","-8.46","-8.28","-8.4","-8.4","-8.46","-8.76"
"-8.58","-8.58","-8.76","-8.76","-8.7","-8.94","-9.18","-9.3","-9.66","-9.42","-9.6","-9.42","-9.66","-9.72","-9.66","-9.6","-9.72","-9.72","-9.3","-9.24","-9.12","-9.24","-9.24","-9.18","-9.3","-9.06","-9.06","-8.82","-8.58","-8.58","-8.58","-8.64","-8.64","-8.52","-8.52","-8.58","-8.22","-8.4","-8.46","-8.7"
"-8.7","-8.76","-8.94","-9.18","-9.18","-9.12","-9.06","-8.88","-9.06","-9.0","-8.94","-8.88","-8.88","-8.88","-8.64","-8.46","-8.64","-8.64","-8.76","-8.76","-8.7","-8.7","-8.7","-8.76","-8.7","-8.64","-8.82","-8.82","-8.76","-8.82","-8.7","-8.7","-8.7","-8.82","-8.76","-8.7","-8.88","-8.82","-8.82","-8.82"
"-8.76","-8.58","-8.64","-8.52","-8.52","-8.4","-8.4","-8.52","-8.28","-8.34","-8.4","-8.4","-8.34","-8.4","-8.4","-8.52","-8.58","-8.64","-8.76","-8.58","-8.64","-8.64","-8.58","-8.52","-8.58","-8.64","-8.82","-8.64","-8.58","-8.58","-8.64","-8.76","-8.64","-8.76","-8.76","-8.82","-8.76","-8.7","-8.7","-8.94"
"-8.94","-8.88","-8.76","-8.76","-8.94","-8.88","-8.82","-8.76","-8.88","-8.82","-8.76","-8.52","-8.58","-8.4","-8.52","-8.52","-8.4","-8.34","-8.4","-8.4","-8.4","-8.52","-8.52","-8.88","-8.88","-8.88","-8.94","-8.88","-8.88","-8.88","-9.0","-8.94","-8.76","-8.82","-8.76","-8.46","-8.4","-8.28","-8.34","-8.28"
