"38.22","38.34","38.34","38.28","38.22","38.22","38.34","38.34","38.34","38.46","38.28","38.4","38.34","38.34","38.22","38.34","38.22","38.28","38.16","38.28","38.28","38.46","38.7","38.64","38.58","38.52","38.58","38.64","38.76","38.64","38.58","38.64","38.58","38.22","38.22","38.28","38.34","38.16","38.04","37.98"
"37.92","38.04","38.16","38.04","38.04","38.22","38.1","38.1","38.16","38.28","38.46","38.52","38.46","38.52","38.28","38.34","38.4","38.46","38.46","38.46","38.52","38.64","38.58","38.52","38.4","38.34","38.52","38.7","38.52","38.34","38.28","38.28","37.98","37.98","37.98","38.16","38.1","38.04","38.16","38.1"
"38.4","38.28","38.4","38.4","38.4","38.34","38.4","38.34","38.52","38.52","38.4","38.4","38.1","38.28","38.28","38.4","38.4","38.4","38.34","38.34","38.22","38.28","38.1","38.1","38.1","37.98","37.92","37.98","37.98","38.04","38.04","37.98","37.98","37.8","37.86","37.92","37.98","37.98","38.04","37.92"
"37.98","37.92","37.8","37.86","37.86","37.8","38.04","38.04","38.1","38.28","38.28","38.16","38.16","38.22","38.22","38.1","38.04","38.1","38.04","38.04","37.92","37.8","37.92","37.86","37.92","37.98","38.1","38.1","38.16","38.1","38.22","38.34","38.46","38.4","38.46","38.46","38.4","38.58","38.46","38.4"
"38.34","38.28","38.4","38.16","38.22","38.16","38.16","38.04","38.04","37.8","37.98","38.04","38.16","38.22","38.22","38.16","38.1","38.04","38.04","38.04","38.1","38.16","38.04","38.04","37.98","37.98","37.98","38.16","38.28","38.22","38.16","38.1","38.1","38.34","38.34","38.28","38.34","38.28","38.28","38.28"
"38.16","38.34","38.34","38.46","38.28","38.28","38.22","38.22","38.28","38.28","38.22","38.22","38.22","38.22","38.28","38.22","38.16","38.28","38.34","38.46","38.4","38.46","38.46","38.46","38.58","38.52","38.52","38.46","38.52","38.46","38.46","38.4","38.34","38.28","38.22","38.34","38.28","38.4","38.28","38.34"
"38.22","38.16","38.28","38.22","38.46","38.58","38.34","38.22","38.16","38.16","38.4","38.4","38.52","38.46","38.46","38.58","38.7","38.82","38.94","39.0","38.94","38.7","38.58","38.58","38.52","38.4","38.34","38.16","38.1","38.1","37.92","37.92","37.86","37.92","37.86","37.98","37.8","37.86","37.92","37.92"
"37.98","37.86","37.86","37.98","37.92","37.92","37.92","37.92","38.1","38.1","38.04","38.04","38.16","38.16","38.22","38.16","38.4","38.4","38.52","38.58","38.4","38.4","38.52","38.52","38.52","38.58","38.52","38.46","38.28","38.34","38.4","38.34","38.4","38.28","38.22","38.4","38.46","38.28","38.46","38.58"
"38.58","38.52","38.28","38.28","38.34","38.28","38.28","38.16","38.22","38.28","38.28","38.22","38.22","38.28","38.4","38.34","38.4","38.46","38.52","38.46","38.46","38.4","38.28","38.28","38.28","38.22","38.28","38.34","38.34","38.28","38.34","38.34","38.22","38.28","38.4","38.52","38.52","38.52","38.52","38.46"
"38.4","38.46","38.34","38.46","38.46","38.52","38.46","38.28","38.34","38.4","38.34","38.22","38.28","38.34","38.4","38.22","38.22","38.04","37.92","37.92","37.8","37.8","37.86","37.98","38.04","38.04","38.04","38.22","38.22","38.34","38.46","38.4","38.4","38.46","38.46","38.46","38.46","38.46","38.34","38.22"
